CLAVE,irs_value,i_sdsalud,irs_wave
16029,0.7304103,39.99722,2010
16030,-0.4258299,57.09063,2010
16031,0.0117708,46.3559,2010
16032,0.104022,68.16214,2010
16033,-0.3320924,38.17038,2010
16034,-0.1918817,51.941,2010
16035,0.2023527,43.74638,2010
16036,-0.701031,45.45376,2010
16037,-0.1077717,59.63923,2010
16038,0.1105268,49.06169,2010
16039,-0.3433796,27.70978,2010
16040,-0.0430966,56.4254,2010
16041,-0.3601896,41.72423,2010
16042,-0.2664678,72.23204,2010
16043,-0.5401306,39.63381,2010
16044,-0.5424373,52.19586,2010
16045,-0.774465,43.88433,2010
16046,-0.3816235,55.07204,2010
16047,-0.3107941,44.83138,2010
16048,-0.396105,34.09008,2010
16049,0.7924389,48.03466,2010
16050,-0.1989895,44.67841,2010
16051,-0.8413176,51.27772,2010
16052,-1.128728,27.99454,2010
16053,-1.30015,36.65003,2010
16054,-0.416866,41.32987,2010
16055,-0.181478,54.16453,2010
16056,0.9349828,29.57975,2010
16057,0.6561977,32.29901,2010
16058,-0.4821429,54.73611,2010
16059,-0.3389363,34.21116,2010
16060,-0.7704606,39.8479,2010
16061,0.6586467,60.91568,2010
16062,-0.2811424,44.23651,2010
16063,-0.0723131,54.06499,2010
16064,0.0634926,62.45512,2010
16065,0.3778479,52.91322,2010
16066,-0.4294149,43.30023,2010
16067,-0.3154701,54.63605,2010
16068,-0.6614598,52.35611,2010
16069,-1.057575,40.23761,2010
16070,-0.9237705,39.29831,2010
16071,-0.5581687,39.64356,2010
16072,-0.4288765,50.42804,2010
16073,-0.0357012,49.06221,2010
16074,-0.4053485,39.6994,2010
16075,-0.3403101,41.17491,2010
16076,-0.8882568,39.11533,2010
16077,0.3440487,57.86794,2010
16078,-0.4297679,48.88255,2010
16079,0.306612,46.48252,2010
16080,0.0907703,57.18782,2010
16081,0.6854886,59.15671,2010
16082,-0.3440711,50.34379,2010
16083,0.0257511,61.62372,2010
16084,0.268866,54.66537,2010
16085,-0.0976763,55.32944,2010
16086,-0.628679,51.02135,2010
16087,-0.7645345,20.68889,2010
16088,-1.067805,33.80817,2010
16089,-0.3806727,68.85196,2010
16090,0.0077954,46.30108,2010
16091,-0.500158,52.72,2010
16092,0.7681652,42.62295,2010
16093,0.1516688,47.65288,2010
16094,-0.165194,62.98984,2010
16095,-0.5431027,38.30841,2010
16096,0.8233434,53.97972,2010
16097,0.4900253,36.26439,2010
16098,-0.2012346,53.7501,2010
16099,0.6294899,45.7467,2010
16100,0.1187858,54.94984,2010
16101,1.346407,45.17783,2010
16102,-0.8750344,39.01474,2010
16103,-0.6454849,43.16835,2010
16104,-0.432278,46.97781,2010
16105,-0.7034361,42.14267,2010
16106,-0.3852287,54.51909,2010
16107,-0.9741317,39.70322,2010
16108,-0.7502658,41.78193,2010
16109,-0.6733949,46.68925,2010
16110,-0.5223826,51.23216,2010
16111,-0.2641397,49.90803,2010
16112,-0.2497671,51.37848,2010
16113,-0.6317076,59.04363,2010
17001,-0.5934804,34.58669,2010
17002,-0.5262487,45.83752,2010
17003,-0.2403148,33.1889,2010
17004,-0.6153768,30.20186,2010
17005,-0.4339532,23.09154,2010
17006,-1.117094,37.77988,2010
17007,-1.451551,34.01695,2010
17008,-1.103548,35.41235,2010
17009,-0.7048119,41.36678,2010
17010,-0.565457,35.13358,2010
17011,-1.349199,34.46914,2010
17012,-1.088868,31.21836,2010
17013,-0.536312,35.23007,2010
17014,-0.812718,21.03426,2010
17015,-0.2047959,30.71629,2010
17016,-0.1782526,34.35164,2010
17017,-0.4224532,39.27742,2010
17018,-0.8625514,40.06622,2010
17019,-0.3355911,30.09548,2010
17020,-0.6715282,43.4697,2010
17021,-0.6857973,18.61309,2010
17022,0.192599,49.01244,2010
17023,0.1924268,36.51296,2010
17024,-0.7955194,29.67411,2010
17025,-0.6896797,26.19395,2010
17026,-0.5825497,42.06613,2010
17027,-0.0664472,44.17462,2010
17028,-0.7204512,38.13385,2010
17029,-0.8789394,33.80866,2010
17030,-0.4087294,44.10049,2010
17031,-1.282581,30.36249,2010
17032,-0.4673541,34.67591,2010
17033,-0.284671,29.30128,2010
18001,-0.9386669,18.78486,2010
18002,-1.242054,18.85876,2010
18003,-1.1255,16.94673,2010
18004,-1.048475,26.96771,2010
18005,1.082515,34.14912,2010
18006,-1.256364,26.58674,2010
18007,-0.4203038,17.67431,2010
18008,-1.471016,22.75264,2010
18009,3.516006,28.46356,2010
18010,-0.77683,18.42235,2010
18011,-0.5668108,24.02318,2010
18012,-0.8972792,23.66883,2010
18013,-1.183381,13.249,2010
18014,-0.7453336,23.06354,2010
18015,-0.9315283,18.46703,2010
18016,-0.8838448,19.5895,2010
18017,-1.522236,21.69,2010
18018,-1.032043,19.41392,2010
18019,1.528477,25.30882,2010
18020,-1.246077,29.1196,2010
19001,-1.282254,18.1297,2010
19002,-1.188412,17.68806,2010
19003,-0.8334224,34.86172,2010
19004,-1.464413,18.80465,2010
19005,-0.955304,24.19913,2010
19006,-1.814394,17.26293,2010
19007,-0.0809081,9.34712,2010
19008,-1.319856,19.90459,2010
19009,-1.420042,21.89138,2010
19010,-1.391143,18.31966,2010
19011,-1.178736,18.00127,2010
19012,-1.538502,18.15217,2010
19013,-1.011904,26.41753,2010
19014,0.0674655,10.73494,2010
19015,-0.7624725,38.75291,2010
19016,-0.9078942,27.02541,2010
19017,-0.4826753,11.06249,2010
19018,-1.514614,17.42002,2010
19019,-1.851624,15.70533,2010
19020,-0.8858743,40.52832,2010
19021,-1.565966,21.84435,2010
19022,-0.8679376,23.67528,2010
19023,-0.9759743,18.24589,2010
19024,0.2410727,10.33322,2010
19025,-1.65783,16.04513,2010
19026,-1.717617,21.44952,2010
19027,-0.853405,29.50739,2010
19028,-1.089482,22.08281,2010
19029,-1.240003,21.17443,2010
19030,-0.4074743,11.4109,2010
19031,-1.591565,20.38915,2010
19032,-0.995362,34.15592,2010
19033,-1.263377,14.33347,2010
19034,-1.399821,18.27624,2010
19035,-1.341513,20.18562,2010
19036,-0.1642063,7.89288,2010
19037,-0.8906608,19.9743,2010
19038,-1.272094,20.31025,2010
19039,-1.616967,23.3397,2010
19040,-1.01794,20.88975,2010
19041,-1.246588,22.30005,2010
19042,-0.8069821,30.58406,2010
19043,-0.1919609,24.65753,2010
19044,-1.467666,17.62568,2010
19045,-0.9046187,23.75077,2010
19046,-1.844137,19.00635,2010
19047,-1.432758,13.9364,2010
19048,-1.656635,20.04499,2010
19049,-1.47184,17.13904,2010
19050,-0.6934135,23.74429,2010
19051,-1.272328,18.74544,2010
20001,0.9599717,97.23247,2010
20002,0.1490991,39.2893,2010
20003,1.708516,69.93988,2010
20004,-0.163734,18.67589,2010
20005,-0.6366797,42.41746,2010
20006,-0.0167375,39.56229,2010
20007,2.098897,73.27718,2010
20008,0.1108781,44.06176,2010
20009,0.5070628,58.64583,2010
20010,-1.13534,19.90006,2010
20011,0.7319813,19.67213,2010
20012,1.420065,49.46247,2010
20013,-0.5124978,28.6535,2010
20014,-0.9880306,26.99811,2010
20015,2.488796,71.92275,2010
20016,2.676574,24.68644,2010
20017,1.408795,31.67777,2010
20018,0.6034887,26.3789,2010
20019,0.6648157,11.65744,2010
20020,1.094885,55.49223,2010
20021,-0.198446,34.21968,2010
20022,0.1360182,13.27945,2010
20023,0.2881141,55.30714,2010
20024,1.51736,49.974,2010
20025,0.1037495,53.47141,2010
20026,0.7952377,40.93857,2010
20027,1.524852,69.81286,2010
20028,0.6090137,38.79262,2010
20029,2.730514,50.692,2010
20030,-1.24248,22.82792,2010
20031,1.468619,45.02853,2010
20032,0.3994751,64.85963,2010
20033,-0.8657728,34.27867,2010
20034,-0.2235165,22.17544,2010
20035,-1.492493,17.83088,2010
20036,0.6304248,34.26679,2010
20037,1.527544,44.38891,2010
20038,1.224449,92.1875,2010
20039,-0.7446377,43.46712,2010
20040,2.337873,47.23937,2010
20041,1.682662,54.02279,2010
20042,0.2821479,38.93667,2010
20043,-0.6310378,44.1669,2010
20044,-0.4039077,34.82124,2010
20045,-1.104613,28.48976,2010
20046,0.7392035,60.91156,2010
20047,-0.5099559,25.80645,2010
20048,1.852197,31.13497,2010
20049,0.6921319,19.71954,2010
20050,1.786521,73.08099,2010
20051,2.114313,60.78297,2010
20052,-0.1650634,34.53575,2010
20053,-0.3821135,45.78215,2010
20054,0.2409316,16.38142,2010
20055,-0.0726925,31.92635,2010
20056,-0.1582204,24.67264,2010
20057,-0.30496,46.10589,2010
20058,1.72129,31.84965,2010
20059,0.5848573,57.11455,2010
20060,1.616578,71.62455,2010
20061,1.676578,24.8053,2010
20062,-0.7332439,26.45051,2010
20063,-0.854322,43.17362,2010
20064,0.6359778,43.66712,2010
20065,1.147734,50.76142,2010
20066,-0.2004224,47.82365,2010
20067,-1.127434,35.41694,2010
20068,0.2325274,42.40664,2010
20069,1.234915,23.58953,2010
20070,1.153288,72.13758,2010
20071,1.273435,35.09804,2010
20072,1.464661,31.38775,2010
20073,0.1912162,52.60056,2010
20074,0.7043055,43.56436,2010
20075,-0.4248141,81.50505,2010
20076,0.1490632,58.03062,2010
20077,-0.3567723,43.16143,2010
20078,-0.6015653,33.05861,2010
20079,-1.165319,29.37684,2010
20080,1.398607,68.97866,2010
20081,0.8275939,31.5047,2010
20082,0.7838838,73.88664,2010
20083,-0.6017919,41.82223,2010
20084,-1.308009,36.65554,2010
20085,2.089824,23.36362,2010
20086,1.284275,83.06636,2010
20087,0.3795031,52.63804,2010
20088,1.161421,35.9523,2010
20089,-0.0224123,23.60595,2010
20090,0.3403049,40.63405,2010
20091,-1.172898,41.5249,2010
20092,0.0658132,52.3975,2010
20093,0.549991,72.87129,2010
20094,1.209404,44.25711,2010
20095,2.150227,55.01253,2010
20096,-0.9533172,31.86528,2010
20097,0.6495393,43.44828,2010
20098,1.803748,73.79715,2010
20099,1.436669,80,2010
20100,1.114363,90.34205,2010
20101,1.568149,38.01653,2010
20102,-0.122433,34.41544,2010
20103,0.8870417,64.80269,2010
20104,1.297378,61.32376,2010
20105,0.7344362,9.38346,2010
20106,0.6004462,62.28956,2010
20107,-0.4642844,41.65269,2010
20108,1.252444,28.39823,2010
20109,-0.8059953,19.38362,2010
20110,2.518472,63.50592,2010
20111,1.28345,67.9563,2010
20112,0.4448214,39.5654,2010
20113,0.8947833,38.73588,2010
20114,0.7394733,80.35451,2010
20115,-1.007632,28.96131,2010
20116,1.518978,26.80158,2010
20117,1.234364,12.63419,2010
20118,1.349665,91.37652,2010
20119,1.48876,96.49123,2010
20120,0.7072951,91.30435,2010
20121,0.3810822,33.58779,2010
20122,0.0349026,14.18021,2010
20123,0.8448668,60.18484,2010
20124,1.651736,58.31286,2010
20125,1.258097,54.13527,2010
20126,1.744179,44.92436,2010
20127,2.756147,93.99844,2010
20128,0.4245571,95.85366,2010
20129,-0.6631606,16.46707,2010
20130,0.8428879,55.90428,2010
20131,1.181508,52.83809,2010
20132,0.2237299,59.91968,2010
20133,2.07739,22.01812,2010
20134,1.345947,46.93345,2010
20135,0.6184505,49.11646,2010
20136,0.934403,56.00864,2010
20137,1.435945,4.34783,2010
20138,0.4014318,72.82609,2010
20139,1.482321,20.08427,2010
20140,0.1642713,40.1451,2010
20141,0.4752724,64.54646,2010
20142,1.130286,14.65517,2010
20143,-0.2940042,39.2901,2010
20144,0.6867675,76.84684,2010
20145,-0.308782,49.82729,2010
20146,2.029077,94.22355,2010
20147,1.030552,81.21693,2010
20148,1.15205,71.82519,2010
20149,1.27197,16.56726,2010
20150,-0.4058864,41.20911,2010
20151,0.7680441,13.95939,2010
20152,1.044372,6.50558,2010
20153,0.5835007,31.37545,2010
20154,1.271636,29.50272,2010
20155,1.593619,25.85106,2010
20156,0.277905,72.31168,2010
20157,-1.288352,31.8759,2010
20158,1.553485,74.89915,2010
20159,1.371211,50.10093,2010
20160,0.2480526,54.52036,2010
20161,0.9774253,30.28527,2010
20162,1.537279,20.34632,2010
20163,1.376039,35.4919,2010
20164,0.5481529,37.26283,2010
20165,0.5077595,28.12707,2010
20166,0.0379947,56.84726,2010
20167,1.730438,55.1576,2010
20168,0.4864902,60.28659,2010
20169,1.72841,26.62866,2010
20170,2.769483,92.59548,2010
20171,2.875326,38.91114,2010
20172,0.1932206,89.06977,2010
20173,0.4725362,26.49967,2010
20174,-0.9326351,34.58367,2010
20175,0.3798774,86.48492,2010
20176,1.105759,43.16239,2010
20177,0.0147002,21.8515,2010
20178,-0.8692651,40.54398,2010
20179,0.3734175,27.15458,2010
20180,-0.0669675,31.01075,2010
20181,0.9253604,71.70264,2010
20182,1.725688,90.13962,2010
20183,0.9482945,43.60746,2010
20184,-0.7522012,34.90043,2010
20185,-0.1260796,27.29263,2010
20186,0.1062008,30.7438,2010
20187,2.0179,65.71992,2010
20188,1.102866,43.65915,2010
20189,2.118821,37.58443,2010
20190,0.6876263,56.06549,2010
20191,-0.4079362,10.625,2010
20192,-0.7345043,60.12483,2010
20193,-0.0526219,78.67243,2010
20194,0.0260899,46.06012,2010
20195,1.567146,87.81847,2010
20196,-0.5395323,15.34653,2010
20197,0.6277276,89.16968,2010
20198,0.7660814,41.24796,2010
20199,1.482741,45.02104,2010
20200,1.386362,44.34251,2010
20201,0.9510033,13.64629,2010
20202,1.086649,60.86956,2010
20203,2.06571,90.50229,2010
20204,0.377353,35.52448,2010
20205,1.555964,62.94402,2010
20206,0.2938638,52.6941,2010
20207,1.573083,43.21053,2010
20208,1.629697,62.35712,2010
20209,1.40617,46.97609,2010
20210,1.265361,62.45124,2010
20211,1.398514,39.39394,2010
20212,3.995568,85.67866,2010
20213,0.9931355,22.38148,2010
20214,0.4814106,46.13057,2010
20215,-0.3105952,39.92147,2010
20216,0.5331001,63.2607,2010
20217,1.961113,31.6599,2010
20218,1.53038,98.02306,2010
20219,1.044369,38.67446,2010
20220,0.908098,58.16805,2010
20221,0.7216333,70.37314,2010
20222,0.9572772,48.03922,2010
20223,0.5317615,96.90266,2010
20224,-0.165908,28.80117,2010
20225,1.701799,81.32662,2010
20226,0.6849457,39.29099,2010
20227,-0.862012,36.9819,2010
20228,1.446877,19.71466,2010
20229,2.055967,13.89047,2010
20230,-0.31992,23.33664,2010
20231,2.222792,32.15466,2010
20232,1.419086,37.26875,2010
20233,0.9578033,51.86247,2010
20234,2.001921,53.98464,2010
20235,1.131184,56.20861,2010
20236,2.32215,39.80328,2010
20237,-0.1747548,62.62043,2010
20238,0.7881432,63.72549,2010
20239,0.8707994,48.65367,2010
20240,2.712418,57.72358,2010
20241,0.8284448,45.94096,2010
20242,2.414237,38.14805,2010
20243,0.1773866,41.73364,2010
20244,0.0496988,18.83347,2010
20245,0.6112148,46.59358,2010
20246,0.6092741,56.6129,2010
20247,-1.201785,21.06339,2010
20248,2.475536,37.79821,2010
20249,1.017402,22.93525,2010
20250,0.2104046,18.37426,2010
20251,0.9942083,26.52542,2010
20252,1.34049,44.61248,2010
20253,2.399621,48.06828,2010
20254,1.753254,64.17775,2010
20255,1.41872,69.46309,2010
20256,-0.2379924,7.26496,2010
20257,1.541225,73.6022,2010
20258,0.9422074,32.12366,2010
20259,1.572479,24.25963,2010
20260,0.4790526,44.13183,2010
20261,1.0876,29.94202,2010
20262,0.1056016,66.63471,2010
20263,2.3962,20.72926,2010
20264,1.628421,31.09059,2010
20265,0.6784281,54.96368,2010
20266,0.9918331,43.82738,2010
20267,-0.3429932,16.66667,2010
20268,0.1151569,19.32314,2010
20269,0.6840791,39.25369,2010
20270,1.857813,23.73124,2010
20271,1.806045,19.29122,2010
20272,1.112128,82.97355,2010
20273,1.951168,17.6151,2010
20274,2.065002,13.96605,2010
20275,1.627385,83.43617,2010
20276,1.833723,52.30961,2010
20277,1.649497,30.98603,2010
20278,0.9088375,44.45356,2010
20279,1.063776,41.11989,2010
20280,0.0763366,54.17711,2010
20281,-0.3626196,27.27273,2010
20282,1.227343,79.47103,2010
20283,0.0914721,26.48752,2010
20284,2.295759,94.08228,2010
20285,0.7555211,68.19256,2010
20286,0.7005352,43.9441,2010
20287,0.4707722,50.57803,2010
20288,0.9427288,34.20622,2010
20289,0.6131878,14.52318,2010
20290,-0.1383388,31.71937,2010
20291,1.162034,47.15623,2010
20292,1.688695,8.2853,2010
20293,-1.34903,37.99163,2010
20294,-0.4363984,28.69827,2010
20295,-0.4282749,35.61219,2010
20296,0.0350434,41.11948,2010
20297,1.917516,60.65117,2010
20298,0.6519247,63.28118,2010
20299,0.5084572,43.86282,2010
20300,1.050484,69.86704,2010
20301,0.6368362,32.44819,2010
20302,1.080941,84.23598,2010
20303,0.4257721,67.40614,2010
20304,1.261775,30.78731,2010
20305,-1.308659,14.73124,2010
20306,1.542006,32.15475,2010
20307,0.1753445,40.16052,2010
20308,0.0068566,28.07327,2010
20309,1.152163,50.24588,2010
20310,0.2839119,41.73263,2010
20311,0.5908484,11.13537,2010
20312,1.496192,73.3968,2010
20313,1.414325,24.82014,2010
20314,0.103469,77.9681,2010
20315,2.161888,39.09994,2010
20316,0.7761737,58.56574,2010
20317,1.352867,80.64057,2010
20318,-0.3756721,35.11899,2010
20319,1.386353,87.7161,2010
20320,1.051658,40.6639,2010
20321,0.7220002,13.92857,2010
20322,1.373068,9.61538,2010
20323,1.514824,30.4918,2010
20324,0.488326,41.07387,2010
20325,1.911676,69.63111,2010
20326,1.243692,62.1747,2010
20327,-0.0068368,36.87107,2010
20328,1.525429,19.18159,2010
20329,1.136723,66.28788,2010
20330,1.006785,34.88427,2010
20331,1.500455,84.78747,2010
20332,0.2781509,41.87192,2010
20333,-0.1098676,84.17211,2010
20334,0.4711739,45.97272,2010
20335,1.17306,44.91018,2010
20336,0.4109591,30.96603,2010
20337,2.285202,51.57087,2010
20338,-0.8140355,42.03664,2010
20339,-0.3354408,50.41364,2010
20340,0.4456454,25.18637,2010
20341,-0.0759834,41.81035,2010
20342,-0.3831376,31.26503,2010
20343,0.2766599,48.99946,2010
20344,0.9576673,42.55645,2010
20345,0.4981506,68.37198,2010
20346,0.1381782,3.03658,2010
20347,1.747607,34.41594,2010
20348,1.072289,57.68858,2010
20349,1.050584,77.83401,2010
20350,-1.67927,29.49941,2010
20351,1.004014,61.26572,2010
20352,2.568072,68.61466,2010
20353,1.084195,66.02629,2010
20354,2.300327,15.09804,2010
20355,1.915227,85.63685,2010
20356,0.6700857,59.40793,2010
20357,1.129135,90.4185,2010
20358,0.6680425,46.27832,2010
20359,1.413427,96.0445,2010
20360,1.210612,85.71826,2010
20361,1.621879,65.9436,2010
20362,0.2787355,46.7246,2010
20363,-0.0523732,33.49791,2010
20364,0.9121355,40.02719,2010
20365,0.4163148,40.32135,2010
20366,1.932324,37.05469,2010
20367,1.575071,90.16069,2010
20368,0.5997607,50.22026,2010
20369,-0.4222991,26.47536,2010
20370,0.4119782,68.33579,2010
20371,1.339656,27.46331,2010
20372,1.817786,83.19194,2010
20373,0.7300622,25.44643,2010
20374,2.067683,25.10204,2010
20375,-0.9355249,30.50395,2010
20376,0.1886538,22.8022,2010
20377,1.828852,22.46014,2010
20378,0.5467276,42.48963,2010
20379,1.464128,28.16092,2010
20380,0.2841641,52.99188,2010
20381,-0.4908302,42.24866,2010
20382,2.169924,27.4359,2010
20383,0.8728973,41.2829,2010
20384,1.462788,79.68543,2010
20385,-0.7397041,40.4263,2010
20386,1.90956,10.89568,2010
20387,-0.0164275,29.25122,2010
20388,1.852808,30.72978,2010
20389,1.407683,68.29533,2010
20390,-1.153702,35.15711,2010
20391,2.778047,80.98927,2010
20392,2.058204,16.20246,2010
20393,1.220918,23.33518,2010
20394,0.864169,80.59755,2010
20395,1.981901,43.41412,2010
20396,2.688063,53.59778,2010
20397,0.2732719,62.43466,2010
20398,0.6456488,32.31956,2010
20399,-0.5265864,40.79374,2010
20400,-0.0276153,31.80147,2010
20401,-0.0343828,32.86499,2010
20402,-0.1212248,32.31764,2010
20403,-0.7571049,41.12554,2010
20404,-0.0664012,44.51697,2010
20405,0.0399894,30.2795,2010
20406,2.447188,46.56529,2010
20407,1.126161,38.39643,2010
20408,0.9451761,81.875,2010
20409,-1.339637,40.62462,2010
20410,0.3226938,35.27882,2010
20411,-0.3697916,66.05392,2010
20412,1.25176,37.09677,2010
20413,-0.5320077,29.351,2010
20414,0.4603046,40.68001,2010
20415,0.2747815,44.68085,2010
20416,1.534231,28.10078,2010
20417,0.5287936,43.77706,2010
20418,-0.2985393,31.41824,2010
20419,-0.5087221,18.26087,2010
20420,1.19814,16.78571,2010
20421,-0.4509808,28.95092,2010
20422,0.6842611,30.83701,2010
20423,1.136258,49.09091,2010
20424,1.686355,31.21243,2010
20425,1.689974,77.81802,2010
20426,1.916438,6.12842,2010
20427,-0.0082966,52.45987,2010
20428,1.026699,21.24294,2010
20429,1.378805,84.31758,2010
20430,1.412529,96.44269,2010
20431,-0.2457956,23.33709,2010
20432,0.1964441,91.94215,2010
20433,1.854085,17.76493,2010
20434,1.556256,78.00473,2010
20435,2.160241,45.73466,2010
20436,1.171468,82.74933,2010
20437,2.017016,77.96751,2010
20438,1.207527,26.51083,2010
20439,1.200317,37.2399,2010
20440,0.3062391,78.68304,2010
20441,0.6942949,50.35343,2010
20442,0.2177339,27.40113,2010
20443,-0.4442381,11.83036,2010
20444,1.982727,71.80043,2010
20445,1.435518,71.55907,2010
20446,0.4602568,41.74935,2010
20447,0.3615239,47.42637,2010
20448,1.562076,25.68442,2010
20449,0.8122764,94.40309,2010
20450,2.655107,28.82319,2010
20451,1.749807,38.08167,2010
20452,1.718475,78.62559,2010
20453,-0.1396665,35.0447,2010
20454,1.51463,67.01258,2010
20455,0.6205801,50.90975,2010
20456,0.2304007,37.54448,2010
20457,2.051968,89.13108,2010
20458,-0.1252285,20.08969,2010
20459,-0.0355527,35.87855,2010
20460,1.534551,59.44948,2010
20461,1.913586,83.38762,2010
20462,-0.5013826,40.87356,2010
20463,0.8951138,83.25792,2010
20464,0.5739165,42.5,2010
20465,0.9779589,79.59183,2010
20466,2.202232,79.82714,2010
20467,0.6492276,79.72583,2010
20468,1.397961,58.74116,2010
20469,1.56991,63.75011,2010
20470,1.190394,85.04155,2010
20471,0.5892394,18.95161,2010
20472,-0.3597795,42.21388,2010
20473,0.6468254,24.67719,2010
20474,0.3127966,64.7546,2010
20475,1.059737,61.85642,2010
20476,-0.0391267,46.21027,2010
20477,1.430982,71.04895,2010
20478,0.6395507,36.64401,2010
20479,1.234284,68.49315,2010
20480,2.004885,98.13857,2010
20481,1.207676,50.05087,2010
20482,0.3440909,44.04182,2010
20483,0.2107012,35.93586,2010
20484,0.5513397,20.5372,2010
20485,0.9949324,40.97658,2010
20486,0.0471282,42.56784,2010
20487,0.35951,50.17995,2010
20488,0.0823034,23.66412,2010
20489,1.197338,43.52917,2010
20490,1.43051,6.63199,2010
20491,0.5634116,20.43165,2010
20492,1.874603,61.83801,2010
20493,0.0095697,59.49367,2010
20494,1.923651,32.36616,2010
20495,1.478975,18.20388,2010
20496,-0.4959741,29.20313,2010
20497,1.83704,27.55944,2010
20498,1.082923,42.05551,2010
20499,-0.6037942,41.31618,2010
20500,1.051036,37.96778,2010
20501,0.4840991,29.57447,2010
20502,2.325377,44.22484,2010
20503,0.0316678,80.48128,2010
20504,-0.239873,40.01211,2010
20505,-0.4970237,33.41276,2010
20506,0.1668654,1.27877,2010
20507,0.8232514,35.45285,2010
20508,-0.8184638,22.81394,2010
20509,2.00688,43.68067,2010
20510,1.665477,22.23489,2010
20511,2.121458,25.45706,2010
20512,1.096692,36.80175,2010
20513,0.2446036,62.77103,2010
20514,2.279647,69.70913,2010
20515,-0.4740516,32.18904,2010
20516,0.5769134,27.63072,2010
20517,2.207394,41.75972,2010
20518,0.3840096,95.42484,2010
20519,-0.0046136,56.02151,2010
20520,0.1405416,30.47672,2010
20521,1.345302,43.11594,2010
20522,1.456798,53.66859,2010
20523,0.1223506,41.08142,2010
20524,-0.1699719,3.52304,2010
20525,-0.2106284,35.53218,2010
20526,1.142719,43.03766,2010
20527,1.125895,38.7416,2010
20528,0.8219225,19.70322,2010
20529,2.085644,33.93393,2010
20530,0.9410281,33.17578,2010
20531,-0.0527551,46.80669,2010
20532,1.281077,36.75172,2010
20533,0.4250521,49.20128,2010
20534,1.433733,36.32694,2010
20535,1.255455,44.48925,2010
20536,0.6168702,31.23732,2010
20537,0.5491517,42.75975,2010
20538,0.7300495,54.60993,2010
20539,-0.8946074,33.73134,2010
20540,-0.4893409,44.32639,2010
20541,0.7036591,82.24956,2010
20542,0.944173,47.18499,2010
20543,1.219524,41.77306,2010
20544,0.021705,63.38155,2010
20545,-0.4607764,34.60852,2010
20546,0.369907,52.89109,2010
20547,-0.0239745,34.49001,2010
20548,0.9337076,36.21684,2010
20549,0.8911589,43.81129,2010
20550,-0.0608843,55.51615,2010
20551,-0.236566,55.62293,2010
20552,0.151264,16.86275,2010
20553,-0.2550604,55.46352,2010
20554,1.584051,84.816,2010
20555,0.8206663,48.43573,2010
20556,0.2062614,32.53012,2010
20557,-0.89369,39.24123,2010
20558,-0.2580219,13.09138,2010
20559,0.4052342,45.63397,2010
20560,0.9159964,57.4182,2010
20561,1.362882,81.96049,2010
20562,-0.0797484,20.50754,2010
20563,1.737847,25.07645,2010
20564,1.305077,7.89474,2010
20565,0.2254713,44.85792,2010
20566,1.470773,5.30653,2010
20567,1.043707,52.02681,2010
20568,0.9224101,57.19947,2010
20569,1.111391,57.99649,2010
20570,0.2009538,38.36066,2010
21001,0.1873064,47.17247,2010
21002,0.4465403,40.69089,2010
21003,-0.4556376,47.4295,2010
21004,0.1624683,63.85998,2010
21005,1.572554,34.67546,2010
21006,1.168792,34.47879,2010
21007,0.632773,38.90685,2010
21008,-0.2908016,60.76313,2010
21009,-0.0707502,64.24303,2010
21010,1.296838,62.74558,2010
21011,0.0125674,27.85311,2010
21012,0.0387795,71.48537,2010
21013,0.2471194,72.7167,2010
21014,1.280534,48.36131,2010
21015,-0.5424813,48.69359,2010
21016,0.4185862,35.69062,2010
21017,0.7037709,51.3669,2010
21018,0.5038312,56.15962,2010
21019,-0.5680668,53.98782,2010
21020,0.2074324,47.41674,2010
21021,-0.6226708,38.19218,2010
21022,0.4865783,47.82609,2010
21023,1.019569,68.91056,2010
21024,-0.1940663,50.58078,2010
21025,0.2671204,31.70612,2010
21026,0.2545951,61.28187,2010
21027,0.6015699,54.05794,2010
21028,1.309802,90.10501,2010
21029,0.4916649,47.48088,2010
21030,0.9593183,94.59103,2010
21031,0.1060759,64.74359,2010
21032,-0.2969487,15.43258,2010
21033,0.3231174,58.89146,2010
21034,0.0523439,60.46942,2010
21035,0.078954,32.81226,2010
21036,1.971883,50.33439,2010
21037,0.0057545,61.30825,2010
21038,0.4674852,60.20209,2010
21039,1.124648,37.60312,2010
21040,0.4644591,58.19879,2010
21041,-1.145487,39.96816,2010
21042,0.7374317,40.43109,2010
21043,1.07024,31.80065,2010
21044,-0.078595,35.65432,2010
21045,-0.1872679,49.2138,2010
21046,-0.0171558,42.86327,2010
21047,-0.3541117,44.89678,2010
21048,-0.2537004,66.14434,2010
21049,1.54571,64.0515,2010
21050,1.41338,43.91254,2010
21051,-0.502598,32.20274,2010
21052,0.5297095,34.63733,2010
21053,-0.0211224,57.76477,2010
21054,0.4359086,58.28651,2010
21055,0.331419,36.85891,2010
21056,-0.2053353,30.63864,2010
21057,0.8323386,63.58033,2010
21058,1.085987,56.29641,2010
21059,-0.2941463,36.99352,2010
21060,0.604399,85.38727,2010
21061,1.959419,33.59841,2010
21062,-0.4249597,46.75664,2010
21063,-0.106542,45.09975,2010
21064,0.4957718,48.65396,2010
21065,0.4127943,76.73845,2010
21066,-0.0785323,45.06055,2010
21067,-0.0037902,38.71065,2010
21068,1.075118,57.9943,2010
