CLAVE,irs_value,i_sdsalud,irs_wave
16044,-0.587964,41.01653,2020
16045,-0.787111,39.280381,2020
16046,-0.513943,38.410552,2020
16047,-0.47854,42.54815,2020
16048,-0.466689,36.153177,2020
16049,0.318021,36.09452,2020
16050,-0.428673,45.287814,2020
16051,-1.03838,55.381535,2020
16052,-0.969938,23.677699,2020
16053,-1.180576,32.247928,2020
16054,-0.511479,35.387699,2020
16055,-0.400475,41.172483,2020
16056,1.11999,20.105528,2020
16057,0.30113,21.742313,2020
16058,-0.77082,56.00305,2020
16059,-0.420381,28.126731,2020
16060,-0.631732,29.183003,2020
16061,0.219348,32.308065,2020
16062,-0.414901,48.582842,2020
16063,-0.331637,41.090738,2020
16064,-0.180553,37.738521,2020
16065,0.167747,36.384497,2020
16066,-0.494398,38.00492,2020
16067,-0.490324,28.415859,2020
16068,-0.716202,47.892068,2020
16069,-0.997996,33.572166,2020
16070,-0.876323,39.011804,2020
16071,-0.615608,31.601213,2020
16072,-0.504057,33.693861,2020
16073,-0.202168,42.121725,2020
16074,-0.541342,37.828106,2020
16075,-0.195428,31.532273,2020
16076,-0.901399,50.08219,2020
16077,-0.094469,45.414946,2020
16078,-0.644311,44.4271,2020
16079,0.038961,41.454225,2020
16080,-0.258486,42.449453,2020
16081,0.612554,30.685324,2020
16082,-0.617709,44.062107,2020
16083,-0.523045,59.677757,2020
16084,0.059722,45.103418,2020
16085,-0.294679,55.811777,2020
16086,-0.7122,40.929574,2020
16087,-0.63722,19.866573,2020
16088,-1.052885,34.107045,2020
16089,-0.647772,52.600316,2020
16090,-0.100039,36.753446,2020
16091,-0.679342,42.500335,2020
16092,0.279097,28.716111,2020
16093,-0.15278,43.619555,2020
16094,-0.368621,48.317757,2020
16095,-0.425951,25.006085,2020
16096,0.271803,32.808575,2020
16097,0.230022,30.227836,2020
16098,-0.4757,42.959196,2020
16099,0.046232,19.952544,2020
16100,-0.181811,35.041245,2020
16101,0.838441,27.216262,2020
16102,-0.861512,38.295505,2020
16103,-0.661941,48.838894,2020
16104,-0.457793,33.490923,2020
16105,-0.709979,44.457154,2020
16106,-0.407693,53.360369,2020
16107,-0.890435,33.853102,2020
16108,-0.77,34.726643,2020
16109,-0.717642,27.568069,2020
16110,-0.750263,55.314764,2020
16111,-0.540029,50.766221,2020
16112,-0.489516,47.821159,2020
16113,-0.671391,36.214855,2020
17001,-0.482608,14.564155,2020
17002,-0.492468,37.539632,2020
17003,-0.281821,28.452545,2020
17004,-0.497999,29.123717,2020
17005,-0.41614,24.980989,2020
17006,-0.952349,29.892902,2020
17007,-1.246878,28.714634,2020
17008,-1.012178,27.463032,2020
17009,-0.559215,36.251275,2020
17010,-0.484023,17.335072,2020
17011,-1.174747,28.390997,2020
17012,-0.866935,25.382268,2020
17013,-0.521943,18.329939,2020
17014,-0.71672,19.589765,2020
17015,-0.684655,22.149095,2020
17016,-0.378244,23.726521,2020
17017,-0.747988,22.757259,2020
17018,-0.798326,29.321217,2020
17019,-0.399643,22.011237,2020
17020,-0.652623,38.227217,2020
17021,-0.692026,13.207299,2020
17022,-0.319327,21.086649,2020
17023,-0.098411,32.92207,2020
17024,-0.663995,23.945113,2020
17025,-0.600067,18.991388,2020
17026,-0.550874,32.311418,2020
17027,-0.004966,25.341176,2020
17028,-0.7418,30.250615,2020
17029,-0.756775,29.626583,2020
17030,-0.559332,30.267639,2020
17031,-1.077112,21.632404,2020
17032,-0.745669,24.576016,2020
17033,-0.401861,15.373477,2020
17034,0.387638,19.670397,2020
17035,0.218552,33.929149,2020
17036,0.529148,36.893698,2020
18001,-0.699457,16.49119,2020
18002,-0.986383,20.69772,2020
18003,-0.907088,16.799584,2020
18004,-0.889762,28.251718,2020
18005,1.960731,9.852821,2020
18006,-1.094638,27.884911,2020
18007,-0.288277,16.541587,2020
18008,-1.216494,22.537522,2020
18009,5.074744,12.929548,2020
18010,-0.58123,17.112045,2020
18011,-0.321091,19.119356,2020
18012,-0.679499,22.69618,2020
18013,-0.916683,14.811922,2020
18014,-0.623588,24.856489,2020
18015,-0.795071,19.162384,2020
18016,-0.875713,18.195772,2020
18017,-1.213796,21.235713,2020
18018,-0.961274,20.053885,2020
18019,1.743538,16.837962,2020
18020,-1.045391,29.750256,2020
19001,-1.125021,4.741089,2020
19002,-0.93282,9.698403,2020
19003,-0.907215,22.743426,2020
19004,-1.142397,12.525149,2020
19005,-0.825282,14.564615,2020
19006,-1.506361,15.742828,2020
19007,-0.084188,9.111526,2020
19008,-0.908533,7.402349,2020
19009,-1.160138,21.386825,2020
19010,-1.213524,22.163518,2020
19011,-0.899237,13.201635,2020
19012,-1.160312,20.14197,2020
19013,-0.557934,14.974824,2020
19014,0.185431,10.022722,2020
19015,-0.769808,17.5,2020
19016,-0.748767,5.651106,2020
19017,-0.380583,11.984451,2020
19018,-1.324283,20.738661,2020
19019,-1.367207,11.526909,2020
19020,-0.880533,30.385035,2020
19021,-1.342311,21.511472,2020
19022,-0.809083,15.961443,2020
19023,-0.722708,13.219027,2020
19024,0.336598,12.448265,2020
19025,-1.270429,17.857248,2020
19026,-1.412271,19.350595,2020
19027,-0.713407,8.014293,2020
19028,-0.837919,15.873016,2020
19029,-1.064791,12.083689,2020
19030,-0.269957,6.791995,2020
19031,-1.324739,22.373034,2020
19032,-0.957253,11.493179,2020
19033,-1.054393,11.476862,2020
19034,-1.09203,15.022465,2020
19035,-1.039397,7.754552,2020
19036,0.345079,7.070047,2020
19037,-0.790684,13.574735,2020
19038,-1.111001,14.123213,2020
19039,-1.33268,19.686105,2020
19040,-0.91468,12.030905,2020
19041,-1.177381,18.929171,2020
19042,-0.784683,33.56838,2020
19043,-0.050216,7.404291,2020
19044,-1.210437,12.339739,2020
19045,-1.182215,21.95791,2020
19046,-1.460158,15.466801,2020
19047,-1.146255,12.153425,2020
19048,-1.347309,18.152793,2020
19049,-1.160329,15.738287,2020
19050,-0.686661,9.342784,2020
19051,-0.983773,7.416737,2020
20001,0.815821,5.231867,2020
20002,0.066739,26.247039,2020
20003,1.873466,23.792697,2020
20004,-0.158009,27.913279,2020
20005,-0.494904,21.85309,2020
20006,-0.050485,34.108679,2020
20007,2.176115,43.465553,2020
20008,0.324694,23.160763,2020
20009,0.449867,22.619221,2020
20010,-0.856314,20.016328,2020
20011,0.821549,20.542083,2020
20012,1.768702,42.44134,2020
20013,-0.583268,29.34604,2020
20014,-0.756319,25.268855,2020
20015,2.010036,28.360717,2020
20016,3.30464,16.250131,2020
20017,1.031368,27.529803,2020
20018,0.416116,18.085106,2020
20019,0.68511,20.297749,2020
20020,0.96141,16.133691,2020
20021,-0.29893,23.923247,2020
20022,0.065971,23.038605,2020
20023,0.271797,40.3653,2020
20024,1.24711,29.884742,2020
20025,-0.070896,38.376189,2020
20026,0.700694,27.648035,2020
20027,1.483942,17.898118,2020
20028,0.520629,45.930534,2020
20029,2.271906,13.357058,2020
20030,-1.015521,20.137457,2020
20031,1.292013,37.550452,2020
20032,0.365571,22.005571,2020
20033,-0.890246,38.818709,2020
20034,-0.221517,18.944099,2020
20035,-1.144406,12.633181,2020
20036,0.799478,13.527397,2020
20037,1.003708,15.280289,2020
20038,0.526231,34.376658,2020
20039,-0.807282,47.843908,2020
20040,2.933266,17.948316,2020
20041,1.853011,28.293914,2020
20042,-0.066751,24.376863,2020
20043,-0.59883,41.316369,2020
20044,-0.242733,30.761714,2020
20045,-0.993843,28.549696,2020
20046,0.426558,15.426436,2020
20047,-0.459308,38.271605,2020
20048,1.939802,15.840893,2020
20049,0.750093,45.608108,2020
20050,1.79183,12.8,2020
20051,1.985178,43.073048,2020
20052,0.109878,16.827885,2020
20053,-0.451465,28.064765,2020
20054,0.350878,11.386139,2020
20055,-0.216641,17.812249,2020
20056,0.171343,21.64592,2020
20057,-0.361162,33.609198,2020
20058,2.268355,11.256092,2020
20059,0.236933,44.321588,2020
20060,1.614996,13.309208,2020
20061,1.513554,17.110266,2020
20062,-0.650662,18.875502,2020
20063,-1.033122,34.334964,2020
20064,0.134442,25.794679,2020
20065,0.625647,47.822057,2020
20066,-0.125471,22.089105,2020
20067,-0.958452,36.265062,2020
20068,0.080942,42.924508,2020
20069,1.49237,10.419397,2020
20070,0.894707,14.619701,2020
20071,1.487636,28.448541,2020
20072,1.071579,20.809033,2020
20073,0.166411,25.340529,2020
20074,0.296867,3.289474,2020
20075,-0.413756,16.729323,2020
20076,0.14552,19.994137,2020
20077,-0.480698,35.469108,2020
20078,-0.722755,23.597233,2020
20079,-0.854991,24.372913,2020
20080,0.72727,27.495292,2020
20081,0.470808,25.761625,2020
20082,0.604934,21.811194,2020
20083,-0.714696,38.381178,2020
20084,-1.152257,30.110365,2020
20085,2.624402,13.468733,2020
20086,0.992415,23.352713,2020
20087,-0.028964,61.601159,2020
20088,1.088933,16.799722,2020
20089,-0.065196,32.885615,2020
20090,0.432001,29.659929,2020
20091,-1.143017,35.96114,2020
20092,0.135865,48.310811,2020
20093,0.915384,18.725869,2020
20094,1.075046,13.243243,2020
20095,2.281001,22.249014,2020
20096,-0.598065,27.380952,2020
20097,0.655867,29.136081,2020
20098,1.449082,22.513584,2020
20099,1.382834,14.698163,2020
20100,1.291092,15.776081,2020
20101,1.279723,30.347594,2020
20102,-0.050008,29.064964,2020
20103,0.793025,55.046174,2020
20104,1.203692,13.530499,2020
20105,0.475729,20.526179,2020
20106,0.467169,12.449799,2020
20107,-0.618298,38.988661,2020
20108,0.841811,20.912807,2020
20109,-0.303757,6.655844,2020
20110,2.420981,44.364508,2020
20111,1.325247,15.842397,2020
20112,0.41701,43.63354,2020
20113,0.637454,15.935626,2020
20114,0.238781,19.58457,2020
20115,-0.808538,27.023386,2020
20116,2.023575,21.496006,2020
20117,1.398284,4.20244,2020
20118,0.442045,53.495186,2020
20119,0.828961,19.319728,2020
20120,0.161434,29.175947,2020
20121,0.084991,25.167785,2020
20122,0.005626,19.14242,2020
20123,0.506236,20.148462,2020
20124,1.395739,21.060114,2020
20125,1.406811,18.641742,2020
20126,2.167247,10.656042,2020
20127,1.964594,22.683706,2020
20128,-0.161677,36.81073,2020
20129,-0.72215,7.303371,2020
20130,0.870932,32.297297,2020
20131,1.00164,36.096749,2020
20132,0.096859,31.15942,2020
20133,2.085693,8.439248,2020
20134,1.846356,21.94386,2020
20135,0.324611,48.633216,2020
20136,1.160984,23.984907,2020
20137,1.507073,13.913043,2020
20138,0.137794,18.403548,2020
20139,1.324372,10.979499,2020
20140,0.543,22.044335,2020
20141,0.795411,26.95752,2020
20142,1.555941,11.401425,2020
20143,-0.169832,15.843991,2020
20144,0.672449,18.790698,2020
20145,-0.598636,38.370086,2020
20146,1.865805,7.277917,2020
20147,0.409836,9.574468,2020
20148,1.362837,20.485793,2020
20149,0.9713,41.307578,2020
20150,-0.432505,28.305427,2020
20151,0.565189,5.448718,2020
20152,1.671739,10.072816,2020
20153,0.191546,12.158859,2020
20154,1.067736,16.960069,2020
20155,1.368255,50.849057,2020
20156,-0.037188,39.135165,2020
20157,-1.153787,33.202591,2020
20158,0.669761,5.956113,2020
20159,1.250779,15.658299,2020
20160,-0.059983,21.553534,2020
20161,0.461099,26.666667,2020
20162,1.31827,25.415445,2020
20163,1.40154,23.081801,2020
20164,0.460658,30.718501,2020
20165,0.365803,12.031921,2020
20166,-0.065078,23.465959,2020
20167,1.666955,18.566775,2020
20168,0.803627,24.840085,2020
20169,3.190244,25.452835,2020
20170,2.787838,9.27027,2020
20171,3.990902,21.594299,2020
20172,-0.200634,15.686275,2020
20173,0.230421,6.177076,2020
20174,-0.957886,37.949167,2020
20175,0.301921,10.814607,2020
20176,0.828915,23.559633,2020
20177,0.091918,20.704293,2020
20178,-0.822315,37.73162,2020
20179,0.006318,18.382861,2020
20180,-0.164112,29.863481,2020
20181,0.456436,11.92053,2020
20182,1.850077,20.678588,2020
20183,0.238594,26.915254,2020
20184,-0.626439,33.503499,2020
20185,0.044453,23.380691,2020
20186,-0.011209,9.351145,2020
20187,1.727986,19.690265,2020
20188,1.414126,19.679467,2020
20189,2.160284,14.602054,2020
20190,0.608138,22.571734,2020
20191,-0.110566,10.135135,2020
20192,-0.929777,41.52431,2020
20193,-0.501715,45.137157,2020
20194,-0.36497,39.868805,2020
20195,1.935016,31.060606,2020
20196,-0.361858,15.724816,2020
20197,0.121246,32.177616,2020
20198,0.952802,20.280518,2020
20199,0.94926,21.052632,2020
20200,1.884235,22.468269,2020
20201,1.023287,18.56383,2020
20202,0.65109,8.258685,2020
20203,1.580936,18.48502,2020
20204,-0.036868,27.602524,2020
20205,1.547567,36.046854,2020
20206,0.393553,26.435357,2020
20207,1.117255,28.299706,2020
20208,1.561788,42.212938,2020
20209,1.762495,17.627677,2020
20210,1.583434,23.609908,2020
20211,1.687406,14.218704,2020
20212,2.595194,18.543471,2020
20213,1.099723,11.682132,2020
20214,0.252559,7.870143,2020
20215,-0.226783,16.040956,2020
20216,0.459934,17.888799,2020
20217,2.756391,14.43609,2020
20218,1.33705,4.963235,2020
20219,0.65618,22.113943,2020
20220,0.764107,12.147103,2020
20221,0.356883,21.151272,2020
20222,0.743296,13.674614,2020
20223,-0.191385,29.772727,2020
20224,-0.293927,18.973561,2020
20225,1.709896,19.125868,2020
20226,0.077948,18.14204,2020
20227,-0.845478,38.43721,2020
20228,1.573795,10.564226,2020
20229,2.687625,10.658067,2020
20230,-0.337117,40.128755,2020
20231,2.310121,5.993097,2020
20232,1.73285,20.513861,2020
20233,0.624234,59.767442,2020
20234,2.23857,12.843781,2020
20235,0.833891,21.650562,2020
20236,3.048957,6.122449,2020
20237,-0.47252,46.109694,2020
20238,0.332309,39.336016,2020
20239,0.799804,11.3,2020
20240,2.812229,28.701346,2020
20241,0.13579,49.709865,2020
20242,2.355732,27.725957,2020
20243,-0.220691,43.594937,2020
20244,0.29516,25.470259,2020
20245,0.539479,28.700906,2020
20246,0.407678,13.09329,2020
20247,-1.181287,21.49475,2020
20248,3.47421,15.959155,2020
20249,1.091716,16.653615,2020
20250,0.271545,13.640032,2020
20251,1.206939,6.820049,2020
20252,1.57046,20.763423,2020
20253,2.807817,38.644236,2020
20254,1.21432,22.045525,2020
20255,0.647775,20.030349,2020
20256,-0.088429,7.860262,2020
20257,1.056169,17.395437,2020
20258,0.693421,25.358166,2020
20259,1.391154,14.799253,2020
20260,0.387619,24.783204,2020
20261,0.770896,18.854587,2020
20262,-0.23025,31.987891,2020
20263,1.65097,11.903266,2020
20264,1.502398,10.32734,2020
20265,0.849296,20.011921,2020
20266,1.158185,21.623202,2020
20267,0.084207,48.979592,2020
20268,-0.01906,36.553525,2020
20269,1.047828,13.239045,2020
20270,2.396628,5.797101,2020
20271,2.262751,18.941766,2020
20272,0.910727,32.101727,2020
20273,2.243722,21.267679,2020
20274,2.13791,17.695783,2020
20275,1.538008,19.681581,2020
20276,2.109091,9.985528,2020
20277,1.196389,44.672065,2020
20278,1.100098,18.990745,2020
20279,0.821193,27.18281,2020
20280,-0.092391,23.669816,2020
20281,-0.613925,30.491803,2020
20282,0.743624,15.926493,2020
20283,-0.121543,11.302682,2020
20284,2.263909,43.616683,2020
20285,0.53258,19.820065,2020
20286,0.343927,44.870968,2020
20287,-0.075885,26.384365,2020
20288,1.001802,12.991453,2020
20289,0.611108,21.99341,2020
20290,-0.265557,30.393097,2020
20291,0.541716,12.883008,2020
20292,1.796754,35.165563,2020
20293,-1.15907,32.291423,2020
20294,-0.644193,37.412935,2020
20295,-0.604881,45.508982,2020
20296,-0.215507,6.806283,2020
20297,2.507767,5.307161,2020
20298,0.214349,39.854272,2020
20299,0.219212,14.311111,2020
20300,1.005656,25.452352,2020
20301,0.088589,20.6399,2020
20302,1.383286,10.572494,2020
20303,0.349468,38.205365,2020
20304,1.146085,17.318436,2020
20305,-0.793581,9.231479,2020
20306,1.783426,14.5896,2020
20307,1.013368,20.534155,2020
20308,0.179317,16.964016,2020
20309,2.020163,14.583333,2020
20310,0.781349,39.039307,2020
20311,1.550397,2.484472,2020
20312,1.391014,25.711499,2020
20313,1.531075,5.616438,2020
20314,-0.210794,53.162393,2020
20315,2.038825,51.50079,2020
20316,0.679689,17.479675,2020
20317,0.985587,56.881464,2020
20318,-0.116156,33.591804,2020
20319,1.149366,20.884774,2020
20320,0.709256,26.203966,2020
20321,0.459548,25.033289,2020
20322,2.145918,9.923664,2020
20323,1.141051,1.039933,2020
20324,0.279049,38.700108,2020
20325,1.440478,21.525566,2020
20326,1.45954,25.178147,2020
20327,0.080053,30.73842,2020
20328,1.350795,22.206801,2020
20329,1.046388,32.437121,2020
20330,0.985534,12.709497,2020
20331,1.040689,13.849287,2020
20332,0.005512,13.941019,2020
20333,-0.356312,28.233151,2020
20334,0.244803,23.762886,2020
20335,1.121034,9.919262,2020
20336,-0.106122,5.539187,2020
20337,1.972474,27.492877,2020
20338,-0.769154,36.965544,2020
20339,-0.351244,19.894326,2020
20340,0.29807,20.606754,2020
20341,0.299426,19.502075,2020
20342,-0.757333,29.208283,2020
20343,0.007903,43.021511,2020
20344,0.964532,18.618726,2020
20345,0.229103,22.13467,2020
20346,0.134167,16.212711,2020
20347,1.165192,22.203713,2020
20348,0.870598,33.032227,2020
20349,0.500629,54.499772,2020
20350,-1.308313,30.056879,2020
20351,0.801204,29.942898,2020
20352,1.885218,63.157895,2020
20353,0.520475,30.798005,2020
20354,1.878453,83.857442,2020
20355,1.207676,8.370044,2020
20356,0.187782,61.909133,2020
20357,0.970743,21.108491,2020
20358,0.395826,44.841675,2020
20359,1.519437,24.489796,2020
20360,0.785959,42.326049,2020
20361,1.53678,11.636364,2020
20362,0.083007,35.183946,2020
20363,-0.214712,40.71028,2020
20364,0.736081,24.670312,2020
20365,0.217523,19.7356,2020
20366,1.257102,33.433079,2020
20367,1.304266,22.675687,2020
20368,0.650356,25.689405,2020
20369,-0.150537,13.269494,2020
20370,0.22448,20.241692,2020
20371,1.326445,22.312373,2020
20372,2.242612,5.243161,2020
20373,0.373212,10.173697,2020
20374,2.306211,11.306991,2020
20375,-0.923129,32.636364,2020
20376,0.079521,3.835616,2020
20377,1.655916,9.558011,2020
20378,0.573444,28.360215,2020
20379,1.41617,24.60183,2020
20380,0.19855,23.773417,2020
20381,-0.502763,17.517007,2020
20382,1.156697,6.76819,2020
20383,0.832128,13.94958,2020
20384,1.132555,28.473091,2020
20385,-0.662088,37.558017,2020
20386,2.424761,4.402746,2020
20387,-0.254842,27.326185,2020
20388,1.704314,24.8843,2020
20389,1.065506,4.515419,2020
20390,-1.037709,35.032366,2020
20391,2.84789,20.651852,2020
20392,2.487315,9.262563,2020
20393,0.996602,15.097052,2020
20394,1.047777,17.811159,2020
20395,2.377283,21.608349,2020
20396,2.677198,13.439705,2020
20397,0.121398,39.712883,2020
20398,0.383921,25.543701,2020
20399,-0.534308,39.583979,2020
20400,-0.072759,19.206071,2020
20401,-0.044343,32.030615,2020
20402,0.223743,25.679475,2020
20403,-0.663099,39.322847,2020
20404,-0.466679,27.069645,2020
20405,-0.099783,18.4573,2020
20406,3.521581,17.164283,2020
20407,1.476259,22.238463,2020
20408,0.720733,24.448898,2020
20409,-1.125472,29.567066,2020
20410,0.356063,13.897016,2020
20411,-0.341964,47.687225,2020
20412,0.932223,24.795469,2020
20413,-0.330929,32.000315,2020
20414,0.218315,28.211755,2020
20415,0.128243,18.819188,2020
20416,0.86686,77.874187,2020
20417,0.492807,19.562074,2020
20418,-0.189907,24.8317,2020
20419,-0.449852,14.358108,2020
20420,1.699967,8.159619,2020
20421,-0.46673,14.157783,2020
20422,0.296693,20.895522,2020
20423,0.574878,22.516556,2020
20424,1.742722,24.097021,2020
20425,1.193529,15.986395,2020
20426,2.251134,23.06234,2020
20427,0.026755,34.706094,2020
20428,0.962273,7.553957,2020
20429,0.975341,50.395778,2020
20430,0.322676,18.611987,2020
20431,-0.152934,16.229508,2020
20432,-0.08515,18.493909,2020
20433,2.320771,19.710468,2020
20434,1.451373,6.373902,2020
20435,2.12574,19.519016,2020
20436,2.62809,2.455357,2020
20437,1.875627,27.670154,2020
20438,0.98932,13.974986,2020
20439,1.149733,25.987296,2020
20440,0.283999,10.098522,2020
20441,0.541062,15.551224,2020
20442,0.06291,7.6,2020
20443,-0.498614,3.917051,2020
20444,0.605533,47.193347,2020
20445,1.032147,6.533255,2020
20446,1.036127,12.98269,2020
20447,0.416853,26.982456,2020
20448,2.059072,4.171729,2020
20449,0.344908,21.888282,2020
20450,3.44575,7.369181,2020
20451,2.629153,16.192345,2020
20452,1.462662,56.457815,2020
20453,0.819,22.077591,2020
20454,1.638608,24.43757,2020
20455,0.611244,23.278237,2020
20456,0.104648,34.253149,2020
20457,1.100689,38.583383,2020
20458,-0.221398,9.248055,2020
20459,-0.127523,34.32438,2020
20460,1.653172,26.61198,2020
20461,0.945162,22.390892,2020
20462,-0.449323,41.326087,2020
20463,0.702516,28.190476,2020
20464,0.234768,16.129032,2020
20465,1.220187,10.207824,2020
20466,2.826272,14.740634,2020
20467,0.277049,31.519464,2020
20468,1.547929,25.637414,2020
20469,1.134541,32.39096,2020
20470,1.131297,17.06873,2020
20471,0.197476,11.136891,2020
20472,-0.348325,18.119607,2020
20473,0.270657,7.745933,2020
20474,0.154516,20.523256,2020
20475,0.564942,32.186732,2020
20476,-0.104982,11.401425,2020
20477,0.535587,11.680482,2020
20478,0.574945,17.698562,2020
20479,0.869868,21.264368,2020
20480,2.268356,28.275352,2020
20481,1.339913,7.270811,2020
20482,0.164386,39.480659,2020
20483,-0.053285,37.194562,2020
20484,0.04282,14.692687,2020
20485,1.267955,23.292916,2020
20486,-0.046006,22.943365,2020
20487,0.457073,35.60529,2020
20488,-0.240311,37.692308,2020
20489,0.735472,25.096761,2020
20490,1.456876,24.512441,2020
20491,1.046705,7.221095,2020
20492,1.697338,11.685962,2020
20493,-0.319924,18.165138,2020
20494,2.09343,17.587302,2020
20495,2.452754,17.23341,2020
20496,-0.529182,17.062863,2020
20497,2.170316,26.931254,2020
20498,1.132662,23.310944,2020
20499,-0.485442,17.48179,2020
20500,1.164142,17.156801,2020
20501,0.128714,22.144289,2020
20502,2.817036,13.715858,2020
20503,-0.509938,30.588235,2020
20504,-0.166058,12.578616,2020
20505,-0.598843,27.535477,2020
20506,0.303456,20.676692,2020
20507,0.662058,22.662441,2020
20508,-0.4922,12.855377,2020
20509,2.00953,13.703443,2020
20510,1.119616,3.815789,2020
20511,1.96311,10.494753,2020
20512,1.223335,18.80109,2020
20513,0.444925,27.118644,2020
20514,2.366782,41.657811,2020
20515,-0.369077,25.593823,2020
20516,0.472315,4.638783,2020
20517,2.627738,23.337204,2020
20518,0.316328,44.247788,2020
20519,-0.341872,40.431187,2020
20520,-0.012045,29.690248,2020
20521,0.511728,24.8,2020
20522,1.287641,20.082988,2020
20523,-0.014869,19.534599,2020
20524,-0.266811,31.192661,2020
20525,-0.148122,20.23552,2020
20526,0.947052,15.879674,2020
20527,1.404374,26.26506,2020
20528,0.819313,26.106195,2020
20529,1.641663,6.987788,2020
20530,0.924626,22.278868,2020
20531,-0.01625,33.192956,2020
20532,1.782298,46.606001,2020
20533,0.096,36.940572,2020
20534,1.811161,28.359909,2020
20535,1.295182,39.727301,2020
20536,-0.134103,7.126949,2020
20537,0.095293,27.272727,2020
20538,0.387424,32.258065,2020
20539,-0.531059,35.223693,2020
20540,-0.516492,23.300504,2020
20541,0.381493,21.245186,2020
20542,0.319629,28.184893,2020
20543,1.152219,20.435327,2020
20544,0.225874,20.736434,2020
20545,-0.412565,32.587385,2020
20546,0.146424,48.107009,2020
20547,-0.102436,11.940299,2020
20548,0.839862,22.295918,2020
20549,0.529694,27.466201,2020
20550,0.09442,37.057599,2020
20551,-0.379236,41.02598,2020
20552,-0.115118,5.121951,2020
20553,-0.576476,48.131267,2020
20554,1.362348,22.645664,2020
20555,0.00343,44.077216,2020
20556,0.028157,24.509804,2020
20557,-0.832889,40.627149,2020
20558,0.039569,13.444767,2020
20559,0.09895,17.23241,2020
20560,0.464228,71.934436,2020
20561,1.748345,30.670278,2020
20562,0.086631,21.938169,2020
20563,1.573704,27.630522,2020
20564,1.434728,10.878661,2020
20565,0.430165,41.449294,2020
20566,1.449143,11.577608,2020
20567,0.798769,17.622708,2020
20568,0.01774,25.958702,2020
20569,1.18877,15.887208,2020
20570,0.004137,54.012583,2020
21001,0.043081,26.504239,2020
21002,0.411887,24.852781,2020
21003,-0.37788,24.63707,2020
21004,0.025824,42.398381,2020
21005,1.468753,7.882736,2020
21006,1.407935,5.790125,2020
21007,0.247092,7.337128,2020
21008,-0.61319,34.557217,2020
21009,-0.033875,18.169461,2020
21010,1.301096,25.627274,2020
21011,-0.077474,23.554377,2020
21012,-0.165687,20.952814,2020
21013,-0.108496,38.20761,2020
21014,1.322476,11.076475,2020
21015,-0.641049,34.984429,2020
21016,0.287023,21.250416,2020
21017,0.306085,28.380741,2020
21018,0.256855,23.840373,2020
21019,-0.655502,34.045404,2020
21020,-0.087151,23.792835,2020
21021,-0.538135,15.806878,2020
21022,0.253842,27.759197,2020
21023,0.554073,13.733289,2020
21024,-0.382745,30.532787,2020
21025,0.309108,18.384503,2020
21026,-0.075161,34.359243,2020
21027,0.638184,26.380814,2020
21028,1.340639,3.589558,2020
21029,0.621012,24.639202,2020
21030,0.648753,10.751295,2020
21031,0.220089,7.765957,2020
21032,-0.145771,5.137482,2020
21033,0.291803,17.157135,2020
21034,-0.735733,40.223332,2020
21035,0.102949,15.373069,2020
21036,1.820886,14.426584,2020
21037,-0.226576,19.66581,2020
21038,-0.019191,45.750332,2020
21039,0.838297,9.942056,2020
21040,0.180889,47.147488,2020
21041,-1.207851,24.761524,2020
21042,0.305054,12.880845,2020
21043,0.848693,20.674234,2020
21044,-0.200844,20.164537,2020
21045,-0.251969,29.282852,2020
21046,-0.132924,29.744904,2020
21047,-0.364776,23.8352,2020
21048,-0.460464,39.22138,2020
21049,1.618709,12.259809,2020
21050,1.716905,19.214201,2020
21051,-0.457901,16.278693,2020
21052,0.539796,20.164609,2020
21053,-0.320023,37.281837,2020
21054,0.213228,36.354087,2020
21055,0.17306,17.591499,2020
21056,-0.297079,16.628702,2020
21057,0.283898,30.521908,2020
21058,0.829811,13.232073,2020
21059,0.035364,20.484891,2020
21060,0.226234,46.930594,2020
21061,2.422952,16.250605,2020
21062,-0.375328,19.097714,2020
21063,-0.205754,21.610456,2020
21064,0.382546,20.848294,2020
21065,0.116638,32.951441,2020
21066,-0.037402,16.230042,2020
21067,-0.012301,21.225511,2020
21068,1.265036,10.811582,2020
21069,-0.030067,26.203263,2020
21070,0.581877,27.016855,2020
21071,-0.295619,29.702923,2020
21072,1.656486,8.570425,2020
21073,-0.073047,16.034836,2020
21074,-0.826146,39.904619,2020
21075,0.684574,26.330275,2020
21076,0.226918,26.039855,2020
21077,2.089962,11.225004,2020
21078,1.60324,9.762682,2020
21079,-0.317234,37.772397,2020
21080,1.014116,19.445499,2020
21081,0.412932,14.120541,2020
21082,-0.494862,26.976374,2020
21083,0.506989,15.71942,2020
21084,1.682939,16.230216,2020
21085,-0.668701,25.931964,2020
21086,0.863026,18.771784,2020
21087,0.62133,13.029757,2020
21088,0.512407,20.843617,2020
21089,0.709436,17.500618,2020
21090,-0.746408,33.52815,2020
21091,-0.805521,24.7965,2020
21092,0.351982,17.26809,2020
21093,0.239635,21.333333,2020
21094,-0.385755,28.080629,2020
21095,-0.755632,24,2020
21096,-0.121447,13.570529,2020
21097,-0.665294,26.049475,2020
21098,0.082325,28.284343,2020
21099,0.249678,22.464785,2020
21100,1.121633,10.644468,2020
21101,0.439627,15.073862,2020
21102,-0.371071,37.22913,2020
21103,0.378089,29.771222,2020
21104,-0.150866,18.650067,2020
21105,-0.017201,16.761867,2020
